,Date_Stamp,EURUSD,euro_zone_growth,euro_zone_ibr,por_av_wage,por_bank_lending,por_income_tax,por_infl,por_personal_saving,por_unemployment
999,2016-12-27,1.4589,-3.8,-0.3335,809.34,6.69,40.0,0.0,13.7,7.3
1000,2016-12-28,1.4589,-3.8,-0.3357,809.34,6.69,40.0,0.0,13.7,7.3
1001,2016-12-29,1.4589,-3.8,-0.3357,809.34,6.69,40.0,0.0,13.7,7.3
1002,2016-12-30,1.4589,-3.8,-0.3364,809.34,6.69,40.0,0.0,13.7,7.3
1003,2017-01-02,1.4589,-3.8,-0.3364,809.34,6.69,40.0,0.0,13.7,7.3
1004,2017-01-03,1.4589,-3.8,-0.3357,809.34,6.69,40.0,0.0,13.7,7.3
1005,2017-01-04,1.4589,-3.8,-0.3385,809.34,6.69,40.0,0.0,13.7,7.3
1006,2017-01-05,1.4589,-3.8,-0.3385,809.34,6.69,40.0,0.0,13.7,7.3
1007,2017-01-06,1.4589,-3.8,-0.3414,809.34,6.69,40.0,0.0,13.7,7.3
1008,2017-01-09,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1009,2017-01-10,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1010,2017-01-11,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1011,2017-01-12,1.4589,-3.8,-0.3414,809.34,6.69,40.0,0.0,13.7,7.3
1012,2017-01-13,1.4589,-3.8,-0.3414,809.34,6.69,40.0,0.0,13.7,7.3
1013,2017-01-16,1.4589,-3.8,-0.3428,809.34,6.69,40.0,0.0,13.7,7.3
1014,2017-01-17,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1015,2017-01-18,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1016,2017-01-19,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1017,2017-01-20,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1018,2017-01-23,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1019,2017-01-24,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1020,2017-01-25,1.4589,-3.8,-0.3435,809.34,6.69,40.0,0.0,13.7,7.3
1021,2017-01-26,1.4589,-3.8,-0.3435,809.34,6.69,40.0,0.0,13.7,7.3
1022,2017-01-27,1.4589,-3.8,-0.345,809.34,6.69,40.0,0.0,13.7,7.3
1023,2017-01-30,1.4589,-3.8,-0.345,809.34,6.69,40.0,0.0,13.7,7.3
1024,2017-01-31,1.4589,-3.8,-0.3435,809.34,6.69,40.0,0.0,13.7,7.3
1025,2017-02-01,1.4589,-3.8,-0.3435,809.34,6.69,40.0,0.0,13.7,7.3
1026,2017-02-02,1.4589,-3.8,-0.3438,809.34,6.69,40.0,0.0,13.7,7.3
1027,2017-02-03,1.4589,-3.8,-0.3438,809.34,6.69,40.0,0.0,13.7,7.3
1028,2017-02-06,1.4589,-3.8,-0.3438,809.34,6.69,40.0,0.0,13.7,7.3
1029,2017-02-07,1.4589,-3.8,-0.3495,809.34,6.69,40.0,0.0,13.7,7.3
1030,2017-02-08,1.4589,-3.8,-0.3482,809.34,6.69,40.0,0.0,13.7,7.3
1031,2017-02-09,1.4589,-3.8,-0.349,809.34,6.69,40.0,0.0,13.7,7.3
1032,2017-02-10,1.4589,-3.8,-0.349,809.34,6.69,40.0,0.0,13.7,7.3
1033,2017-02-13,1.4589,-3.8,-0.349,809.34,6.69,40.0,0.0,13.7,7.3
1034,2017-02-14,1.4589,-3.8,-0.3504,809.34,6.69,40.0,0.0,13.7,7.3
1035,2017-02-15,1.4589,-3.8,-0.3501,809.34,6.69,40.0,0.0,13.7,7.3
1036,2017-02-16,1.4589,-3.8,-0.3501,809.34,6.69,40.0,0.0,13.7,7.3
1037,2017-02-17,1.4589,-3.8,-0.3515,809.34,6.69,40.0,0.0,13.7,7.3
1038,2017-02-20,1.4589,-3.8,-0.3521,809.34,6.69,40.0,0.0,13.7,7.3
1039,2017-02-21,1.4589,-3.8,-0.3521,809.34,6.69,40.0,0.0,13.7,7.3
1040,2017-02-22,1.4589,-3.8,-0.3521,809.34,6.69,40.0,0.0,13.7,7.3
1041,2017-02-23,1.4589,-3.8,-0.3507,809.34,6.69,40.0,0.0,13.7,7.3
1042,2017-02-24,1.4589,-3.8,-0.3514,809.34,6.69,40.0,0.0,13.7,7.3
1043,2017-02-27,1.4589,-3.8,-0.3521,809.34,6.69,40.0,0.0,13.7,7.3
1044,2017-02-28,1.4589,-3.8,-0.3528,809.34,6.69,40.0,0.0,13.7,7.3
1045,2017-03-01,1.4589,-3.8,-0.3564,809.34,6.69,40.0,0.0,13.7,7.3
1046,2017-03-02,1.4589,-3.8,-0.355,809.34,6.69,40.0,0.0,13.7,7.3
1047,2017-03-03,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1048,2017-03-06,1.4589,-3.8,-0.3521,809.34,6.69,40.0,0.0,13.7,7.3
1049,2017-03-07,1.4589,-3.8,-0.3535,809.34,6.69,40.0,0.0,13.7,7.3
1050,2017-03-08,1.4589,-3.8,-0.3571,809.34,6.69,40.0,0.0,13.7,7.3
1051,2017-03-09,1.4589,-3.8,-0.3571,809.34,6.69,40.0,0.0,13.7,7.3
1052,2017-03-10,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1053,2017-03-13,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1054,2017-03-14,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1055,2017-03-15,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1056,2017-03-16,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1057,2017-03-17,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1058,2017-03-20,1.4589,-3.8,-0.3542,809.34,6.69,40.0,0.0,13.7,7.3
1059,2017-03-21,1.4589,-3.8,-0.3557,809.34,6.69,40.0,0.0,13.7,7.3
1060,2017-03-22,1.4589,-3.8,-0.3557,809.34,6.69,40.0,0.0,13.7,7.3
1061,2017-03-23,1.4589,-3.8,-0.3557,809.34,6.69,40.0,0.0,13.7,7.3
1062,2017-03-24,1.4589,-3.8,-0.3557,809.34,6.69,40.0,0.0,13.7,7.3
1063,2017-03-27,1.4589,-3.8,-0.3557,809.34,6.69,40.0,0.0,13.7,7.3
1064,2017-03-28,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1065,2017-03-29,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1066,2017-03-30,1.4589,-3.8,-0.3557,809.34,6.69,40.0,0.0,13.7,7.3
1067,2017-03-31,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1068,2017-04-03,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1069,2017-04-04,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1070,2017-04-05,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1071,2017-04-06,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1072,2017-04-07,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1073,2017-04-10,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1074,2017-04-11,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1075,2017-04-12,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1076,2017-04-13,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1077,2017-04-14,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1078,2017-04-17,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1079,2017-04-18,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1080,2017-04-19,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1081,2017-04-20,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1082,2017-04-21,1.4589,-3.8,-0.3621,809.34,6.69,40.0,0.0,13.7,7.3
1083,2017-04-24,1.4589,-3.8,-0.3585,809.34,6.69,40.0,0.0,13.7,7.3
1084,2017-04-25,1.4589,-3.8,-0.3614,809.34,6.69,40.0,0.0,13.7,7.3
1085,2017-04-26,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1086,2017-04-27,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1087,2017-04-28,1.4589,-3.8,-0.3628,809.34,6.69,40.0,0.0,13.7,7.3
1088,2017-05-01,1.4589,-3.8,-0.3628,809.34,6.69,40.0,0.0,13.7,7.3
1089,2017-05-02,1.4589,-3.8,-0.3621,809.34,6.69,40.0,0.0,13.7,7.3
1090,2017-05-03,1.4589,-3.8,-0.3621,809.34,6.69,40.0,0.0,13.7,7.3
1091,2017-05-04,1.4589,-3.8,-0.3621,809.34,6.69,40.0,0.0,13.7,7.3
1092,2017-05-05,1.4589,-3.8,-0.3628,809.34,6.69,40.0,0.0,13.7,7.3
1093,2017-05-08,1.4589,-3.8,-0.3642,809.34,6.69,40.0,0.0,13.7,7.3
1094,2017-05-09,1.4589,-3.8,-0.3642,809.34,6.69,40.0,0.0,13.7,7.3
1095,2017-05-10,1.4589,-3.8,-0.3685,809.34,6.69,40.0,0.0,13.7,7.3
1096,2017-05-11,1.4589,-3.8,-0.3671,809.34,6.69,40.0,0.0,13.7,7.3
1097,2017-05-12,1.4589,-3.8,-0.3664,809.34,6.69,40.0,0.0,13.7,7.3
1098,2017-05-15,1.4589,-3.8,-0.3664,809.34,6.69,40.0,0.0,13.7,7.3
1099,2017-05-16,1.4589,-3.8,-0.3707,809.34,6.69,40.0,0.0,13.7,7.3
1100,2017-05-17,1.4589,-3.8,-0.3721,809.34,6.69,40.0,0.0,13.7,7.3
1101,2017-05-18,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1102,2017-05-19,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1103,2017-05-22,1.4589,-3.8,-0.3685,809.34,6.69,40.0,0.0,13.7,7.3
1104,2017-05-23,1.4589,-3.8,-0.3692,809.34,6.69,40.0,0.0,13.7,7.3
1105,2017-05-24,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1106,2017-05-25,1.4589,-3.8,-0.3692,809.34,6.69,40.0,0.0,13.7,7.3
1107,2017-05-26,1.4589,-3.8,-0.3692,809.34,6.69,40.0,0.0,13.7,7.3
1108,2017-05-29,1.4589,-3.8,-0.3692,809.34,6.69,40.0,0.0,13.7,7.3
1109,2017-05-30,1.4589,-3.8,-0.3692,809.34,6.69,40.0,0.0,13.7,7.3
1110,2017-05-31,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1111,2017-06-01,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1112,2017-06-02,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1113,2017-06-05,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1114,2017-06-06,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1115,2017-06-07,1.4589,-3.8,-0.37,809.34,6.69,40.0,0.0,13.7,7.3
1116,2017-06-08,1.4589,-3.8,-0.3707,809.34,6.69,40.0,0.0,13.7,7.3
1117,2017-06-09,1.4589,-3.8,-0.3721,809.34,6.69,40.0,0.0,13.7,7.3
1118,2017-06-12,1.4589,-3.8,-0.3714,809.34,6.69,40.0,0.0,13.7,7.3
1119,2017-06-13,1.4589,-3.8,-0.3714,809.34,6.69,40.0,0.0,13.7,7.3
1120,2017-06-14,1.4589,-3.8,-0.3714,809.34,6.69,40.0,0.0,13.7,7.3
1121,2017-06-15,1.4589,-3.8,-0.3714,809.34,6.69,40.0,0.0,13.7,7.3
1122,2017-06-16,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1123,2017-06-19,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1124,2017-06-20,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1125,2017-06-21,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1126,2017-06-22,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1127,2017-06-23,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1128,2017-06-26,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1129,2017-06-27,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1130,2017-06-28,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1131,2017-06-29,1.4589,-3.8,-0.37200000000000005,809.34,6.69,40.0,0.0,13.7,7.3
1132,2017-06-30,1.4589,-3.8,-0.37200000000000005,809.34,6.69,40.0,0.0,13.7,7.3
1133,2017-07-03,1.4589,-3.8,-0.37200000000000005,809.34,6.69,40.0,0.0,13.7,7.3
1134,2017-07-04,1.4589,-3.8,-0.3735,809.34,6.69,40.0,0.0,13.7,7.3
1135,2017-07-05,1.4589,-3.8,-0.375,809.34,6.69,40.0,0.0,13.7,7.3
1136,2017-07-06,1.4589,-3.8,-0.375,809.34,6.69,40.0,0.0,13.7,7.3
1137,2017-07-07,1.4589,-3.8,-0.375,809.34,6.69,40.0,0.0,13.7,7.3
1138,2017-07-10,1.4589,-3.8,-0.3721,809.34,6.69,40.0,0.0,13.7,7.3
1139,2017-07-11,1.4589,-3.8,-0.3721,809.34,6.69,40.0,0.0,13.7,7.3
1140,2017-07-12,1.4589,-3.8,-0.3722,809.34,6.69,40.0,0.0,13.7,7.3
1141,2017-07-13,1.4589,-3.8,-0.3722,809.34,6.69,40.0,0.0,13.7,7.3
1142,2017-07-14,1.4589,-3.8,-0.3758,809.34,6.69,40.0,0.0,13.7,7.3
1143,2017-07-17,1.4589,-3.8,-0.3715,809.34,6.69,40.0,0.0,13.7,7.3
1144,2017-07-18,1.4589,-3.8,-0.3761,809.34,6.69,40.0,0.0,13.7,7.3
1145,2017-07-19,1.4589,-3.8,-0.3764,809.34,6.69,40.0,0.0,13.7,7.3
1146,2017-07-20,1.4589,-3.8,-0.3764,809.34,6.69,40.0,0.0,13.7,7.3
1147,2017-07-21,1.4589,-3.8,-0.3764,809.34,6.69,40.0,0.0,13.7,7.3
1148,2017-07-24,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1149,2017-07-25,1.4589,-3.8,-0.3728,809.34,6.69,40.0,0.0,13.7,7.3
1150,2017-07-26,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1151,2017-07-27,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1152,2017-07-28,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1153,2017-07-31,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1154,2017-08-01,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1155,2017-08-02,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1156,2017-08-03,1.4589,-3.8,-0.373,809.34,6.69,40.0,0.0,13.7,7.3
1157,2017-08-04,1.4589,-3.8,-0.3727,809.34,6.69,40.0,0.0,13.7,7.3
1158,2017-08-07,1.4589,-3.8,-0.3727,809.34,6.69,40.0,0.0,13.7,7.3
1159,2017-08-08,1.4589,-3.8,-0.3727,809.34,6.69,40.0,0.0,13.7,7.3
1160,2017-08-09,1.4589,-3.8,-0.3727,809.34,6.69,40.0,0.0,13.7,7.3
1161,2017-08-10,1.4589,-3.8,-0.3748,809.34,6.69,40.0,0.0,13.7,7.3
1162,2017-08-11,1.4589,-3.8,-0.3777,809.34,6.69,40.0,0.0,13.7,7.3
1163,2017-08-14,1.4589,-3.8,-0.3777,809.34,6.69,40.0,0.0,13.7,7.3
1164,2017-08-15,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1165,2017-08-16,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1166,2017-08-17,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1167,2017-08-18,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1168,2017-08-21,1.4589,-3.8,-0.3732,809.34,6.69,40.0,0.0,13.7,7.3
1169,2017-08-22,1.4589,-3.8,-0.3734,809.34,6.69,40.0,0.0,13.7,7.3
1170,2017-08-23,1.4589,-3.8,-0.374,809.34,6.69,40.0,0.0,13.7,7.3
1171,2017-08-24,1.4589,-3.8,-0.3725,809.34,6.69,40.0,0.0,13.7,7.3
1172,2017-08-25,1.4589,-3.8,-0.374,809.34,6.69,40.0,0.0,13.7,7.3
1173,2017-08-28,1.4589,-3.8,-0.374,809.34,6.69,40.0,0.0,13.7,7.3
1174,2017-08-29,1.4589,-3.8,-0.3725,809.34,6.69,40.0,0.0,13.7,7.3
1175,2017-08-30,1.4589,-3.8,-0.3725,809.34,6.69,40.0,0.0,13.7,7.3
1176,2017-08-31,1.4589,-3.8,-0.3718,809.34,6.69,40.0,0.0,13.7,7.3
1177,2017-09-01,1.4589,-3.8,-0.3732,809.34,6.69,40.0,0.0,13.7,7.3
1178,2017-09-04,1.4589,-3.8,-0.3732,809.34,6.69,40.0,0.0,13.7,7.3
1179,2017-09-05,1.4589,-3.8,-0.3732,809.34,6.69,40.0,0.0,13.7,7.3
1180,2017-09-06,1.4589,-3.8,-0.3732,809.34,6.69,40.0,0.0,13.7,7.3
1181,2017-09-07,1.4589,-3.8,-0.3732,809.34,6.69,40.0,0.0,13.7,7.3
1182,2017-09-08,1.4589,-3.8,-0.375,809.34,6.69,40.0,0.0,13.7,7.3
1183,2017-09-11,1.4589,-3.8,-0.3757,809.34,6.69,40.0,0.0,13.7,7.3
1184,2017-09-12,1.4589,-3.8,-0.3757,809.34,6.69,40.0,0.0,13.7,7.3
1185,2017-09-13,1.4589,-3.8,-0.3745,809.34,6.69,40.0,0.0,13.7,7.3
1186,2017-09-14,1.4589,-3.8,-0.3755,809.34,6.69,40.0,0.0,13.7,7.3
1187,2017-09-15,1.4589,-3.8,-0.3765,809.34,6.69,40.0,0.0,13.7,7.3
1188,2017-09-18,1.4589,-3.8,-0.37799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1189,2017-09-19,1.4589,-3.8,-0.37799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1190,2017-09-20,1.4589,-3.8,-0.3787,809.34,6.69,40.0,0.0,13.7,7.3
1191,2017-09-21,1.4589,-3.8,-0.3787,809.34,6.69,40.0,0.0,13.7,7.3
1192,2017-09-22,1.4589,-3.8,-0.3782,809.34,6.69,40.0,0.0,13.7,7.3
1193,2017-09-25,1.4589,-3.8,-0.3792,809.34,6.69,40.0,0.0,13.7,7.3
1194,2017-09-26,1.4589,-3.8,-0.379,809.34,6.69,40.0,0.0,13.7,7.3
1195,2017-09-27,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1196,2017-09-28,1.4589,-3.8,-0.3795,809.34,6.69,40.0,0.0,13.7,7.3
1197,2017-09-29,1.4589,-3.8,-0.3794,809.34,6.69,40.0,0.0,13.7,7.3
1198,2017-10-02,1.4589,-3.8,-0.3808,809.34,6.69,40.0,0.0,13.7,7.3
1199,2017-10-03,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1200,2017-10-04,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1201,2017-10-05,1.4589,-3.8,-0.3764,809.34,6.69,40.0,0.0,13.7,7.3
1202,2017-10-06,1.4589,-3.8,-0.3764,809.34,6.69,40.0,0.0,13.7,7.3
1203,2017-10-09,1.4589,-3.8,-0.3764,809.34,6.69,40.0,0.0,13.7,7.3
1204,2017-10-10,1.4589,-3.8,-0.3758,809.34,6.69,40.0,0.0,13.7,7.3
1205,2017-10-11,1.4589,-3.8,-0.3758,809.34,6.69,40.0,0.0,13.7,7.3
1206,2017-10-12,1.4589,-3.8,-0.3757,809.34,6.69,40.0,0.0,13.7,7.3
1207,2017-10-13,1.4589,-3.8,-0.3751,809.34,6.69,40.0,0.0,13.7,7.3
1208,2017-10-16,1.4589,-3.8,-0.3751,809.34,6.69,40.0,0.0,13.7,7.3
1209,2017-10-17,1.4589,-3.8,-0.3751,809.34,6.69,40.0,0.0,13.7,7.3
1210,2017-10-18,1.4589,-3.8,-0.3751,809.34,6.69,40.0,0.0,13.7,7.3
1211,2017-10-19,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1212,2017-10-20,1.4589,-3.8,-0.3772,809.34,6.69,40.0,0.0,13.7,7.3
1213,2017-10-23,1.4589,-3.8,-0.3787,809.34,6.69,40.0,0.0,13.7,7.3
1214,2017-10-24,1.4589,-3.8,-0.3794,809.34,6.69,40.0,0.0,13.7,7.3
1215,2017-10-25,1.4589,-3.8,-0.3808,809.34,6.69,40.0,0.0,13.7,7.3
1216,2017-10-26,1.4589,-3.8,-0.3814,809.34,6.69,40.0,0.0,13.7,7.3
1217,2017-10-27,1.4589,-3.8,-0.3785,809.34,6.69,40.0,0.0,13.7,7.3
1218,2017-10-30,1.4589,-3.8,-0.38,809.34,6.69,40.0,0.0,13.7,7.3
1219,2017-10-31,1.4589,-3.8,-0.3788,809.34,6.69,40.0,0.0,13.7,7.3
1220,2017-11-01,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1221,2017-11-02,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1222,2017-11-03,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1223,2017-11-06,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1224,2017-11-07,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1225,2017-11-08,1.4589,-3.8,-0.3778,809.34,6.69,40.0,0.0,13.7,7.3
1226,2017-11-09,1.4589,-3.8,-0.3775,809.34,6.69,40.0,0.0,13.7,7.3
1227,2017-11-10,1.4589,-3.8,-0.37799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1228,2017-11-13,1.4589,-3.8,-0.37799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1229,2017-11-14,1.4589,-3.8,-0.3781,809.34,6.69,40.0,0.0,13.7,7.3
1230,2017-11-15,1.4589,-3.8,-0.3785,809.34,6.69,40.0,0.0,13.7,7.3
1231,2017-11-16,1.4589,-3.8,-0.3785,809.34,6.69,40.0,0.0,13.7,7.3
1232,2017-11-17,1.4589,-3.8,-0.3785,809.34,6.69,40.0,0.0,13.7,7.3
1233,2017-11-20,1.4589,-3.8,-0.3794,809.34,6.69,40.0,0.0,13.7,7.3
1234,2017-11-21,1.4589,-3.8,-0.3795,809.34,6.69,40.0,0.0,13.7,7.3
1235,2017-11-22,1.4589,-3.8,-0.3795,809.34,6.69,40.0,0.0,13.7,7.3
1236,2017-11-23,1.4589,-3.8,-0.3795,809.34,6.69,40.0,0.0,13.7,7.3
1237,2017-11-24,1.4589,-3.8,-0.381,809.34,6.69,40.0,0.0,13.7,7.3
1238,2017-11-27,1.4589,-3.8,-0.381,809.34,6.69,40.0,0.0,13.7,7.3
1239,2017-11-28,1.4589,-3.8,-0.3817,809.34,6.69,40.0,0.0,13.7,7.3
1240,2017-11-29,1.4589,-3.8,-0.3817,809.34,6.69,40.0,0.0,13.7,7.3
1241,2017-11-30,1.4589,-3.8,-0.3817,809.34,6.69,40.0,0.0,13.7,7.3
1242,2017-12-01,1.4589,-3.8,-0.3834,809.34,6.69,40.0,0.0,13.7,7.3
1243,2017-12-04,1.4589,-3.8,-0.3834,809.34,6.69,40.0,0.0,13.7,7.3
1244,2017-12-05,1.4589,-3.8,-0.38,809.34,6.69,40.0,0.0,13.7,7.3
1245,2017-12-06,1.4589,-3.8,-0.3792,809.34,6.69,40.0,0.0,13.7,7.3
1246,2017-12-07,1.4589,-3.8,-0.3792,809.34,6.69,40.0,0.0,13.7,7.3
1247,2017-12-08,1.4589,-3.8,-0.387,809.34,6.69,40.0,0.0,13.7,7.3
1248,2017-12-11,1.4589,-3.8,-0.3864,809.34,6.69,40.0,0.0,13.7,7.3
1249,2017-12-12,1.4589,-3.8,-0.3864,809.34,6.69,40.0,0.0,13.7,7.3
1250,2017-12-13,1.4589,-3.8,-0.3864,809.34,6.69,40.0,0.0,13.7,7.3
1251,2017-12-14,1.4589,-3.8,-0.3842,809.34,6.69,40.0,0.0,13.7,7.3
1252,2017-12-15,1.4589,-3.8,-0.3857,809.34,6.69,40.0,0.0,13.7,7.3
1253,2017-12-18,1.4589,-3.8,-0.3857,809.34,6.69,40.0,0.0,13.7,7.3
1254,2017-12-19,1.4589,-3.8,-0.385,809.34,6.69,40.0,0.0,13.7,7.3
1255,2017-12-20,1.4589,-3.8,-0.3868,809.34,6.69,40.0,0.0,13.7,7.3
1256,2017-12-21,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1257,2017-12-22,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1258,2017-12-25,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1259,2017-12-26,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1260,2017-12-27,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1261,2017-12-28,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1262,2017-12-29,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1263,2018-01-01,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1264,2018-01-02,1.4589,-3.8,-0.3847,809.34,6.69,40.0,0.0,13.7,7.3
1265,2018-01-03,1.4589,-3.8,-0.3854,809.34,6.69,40.0,0.0,13.7,7.3
1266,2018-01-04,1.4589,-3.8,-0.3835,809.34,6.69,40.0,0.0,13.7,7.3
1267,2018-01-05,1.4589,-3.8,-0.3814,809.34,6.69,40.0,0.0,13.7,7.3
1268,2018-01-08,1.4589,-3.8,-0.3807,809.34,6.69,40.0,0.0,13.7,7.3
1269,2018-01-09,1.4589,-3.8,-0.3807,809.34,6.69,40.0,0.0,13.7,7.3
1270,2018-01-10,1.4589,-3.8,-0.3808,809.34,6.69,40.0,0.0,13.7,7.3
1271,2018-01-11,1.4589,-3.8,-0.381,809.34,6.69,40.0,0.0,13.7,7.3
1272,2018-01-12,1.4589,-3.8,-0.381,809.34,6.69,40.0,0.0,13.7,7.3
1273,2018-01-15,1.4589,-3.8,-0.3812,809.34,6.69,40.0,0.0,13.7,7.3
1274,2018-01-16,1.4589,-3.8,-0.3812,809.34,6.69,40.0,0.0,13.7,7.3
1275,2018-01-17,1.4589,-3.8,-0.3812,809.34,6.69,40.0,0.0,13.7,7.3
1276,2018-01-18,1.4589,-3.8,-0.3812,809.34,6.69,40.0,0.0,13.7,7.3
